Date,Profit
2006-11-13 00:00:00-05:00,13094.682358286045
2006-11-14 00:00:00-05:00,13083.263245103062
2006-11-15 00:00:00-05:00,13020.505156081086
2006-11-16 00:00:00-05:00,13220.207788818734
2006-11-17 00:00:00-05:00,13180.267879103787
2006-11-20 00:00:00-05:00,13476.530941017518
2006-11-21 00:00:00-05:00,13495.678916141158
2006-11-22 00:00:00-05:00,13495.678916141162
2006-11-24 00:00:00-05:00,13400.66925206983
2006-11-27 00:00:00-05:00,13234.40153757983
2006-11-28 00:00:00-05:00,13180.968831695573
2006-11-29 00:00:00-05:00,13287.84868603708
2006-11-30 00:00:00-05:00,13163.151510812826
2006-12-01 00:00:00-05:00,13020.651457278822
2006-12-04 00:00:00-05:00,13145.34060885141
2006-12-05 00:00:00-05:00,13026.585750048744
2006-12-06 00:00:00-05:00,12943.452695168908
2006-12-07 00:00:00-05:00,12860.319640289072
2006-12-08 00:00:00-05:00,13163.81514721331
2006-12-11 00:00:00-05:00,13235.269536297095
2006-12-12 00:00:00-05:00,13183.707676689857
2006-12-13 00:00:00-05:00,13234.98389536803
2006-12-14 00:00:00-05:00,13435.550718673
2006-12-15 00:00:00-05:00,13481.83809652002
2006-12-18 00:00:00-05:00,13366.122779146262
2006-12-19 00:00:00-05:00,13400.578687394656
2006-12-20 00:00:00-05:00,13435.03087108265
2006-12-21 00:00:00-05:00,13401.650237274043
2006-12-22 00:00:00-05:00,13312.31759489443
2006-12-26 00:00:00-05:00,13404.276665526562
2006-12-27 00:00:00-05:00,13412.158790433616
2006-12-28 00:00:00-05:00,13401.650237274043
2006-12-29 00:00:00-05:00,13370.120317571076
2007-01-03 00:00:00-05:00,13370.120317571076
2007-01-04 00:00:00-05:00,13356.982496009485
2007-01-05 00:00:00-05:00,13312.31759489443
2007-01-08 00:00:00-05:00,13388.513125749829
2007-01-09 00:00:00-05:00,13396.393120544755
2007-01-10 00:00:00-05:00,13317.573291548968
2007-01-11 00:00:00-05:00,13590.814844706958
2007-01-12 00:00:00-05:00,13724.804577790492
2007-01-16 00:00:00-05:00,13711.670306415781
2007-01-17 00:00:00-05:00,13695.905346564297
2007-01-18 00:00:00-05:00,13673.55000255707
2007-01-19 00:00:00-05:00,13693.801234053964
2007-01-22 00:00:00-05:00,13637.290728480064
2007-01-23 00:00:00-05:00,13639.415091835104
2007-01-24 00:00:00-05:00,13663.029207410946
2007-01-25 00:00:00-05:00,13619.848740468398
2007-01-26 00:00:00-05:00,13629.969336200807
2007-01-29 00:00:00-05:00,13625.246184873758
2007-01-30 00:00:00-05:00,13621.872349063065
2007-01-31 00:00:00-05:00,13647.51098493324
2007-02-01 00:00:00-05:00,13627.269975808358
2007-02-02 00:00:00-05:00,13602.30654471616
2007-02-05 00:00:00-05:00,13563.174389002554
2007-02-06 00:00:00-05:00,13556.427446740905
2007-02-07 00:00:00-05:00,13546.981144086803
2007-02-08 00:00:00-05:00,13539.559908746844
2007-02-09 00:00:00-05:00,13520.668397478254
2007-02-12 00:00:00-05:00,13517.969948785474
2007-02-13 00:00:00-05:00,13529.478516100386
2007-02-14 00:00:00-05:00,13555.88297969606
2007-02-15 00:00:00-05:00,13559.944966420098
2007-02-16 00:00:00-05:00,13511.199119992387
2007-02-20 00:00:00-05:00,13517.291826568537
2007-02-21 00:00:00-05:00,13552.498568169158
2007-02-22 00:00:00-05:00,13555.2063161986
2007-02-23 00:00:00-05:00,13522.03157082964
2007-02-26 00:00:00-05:00,13533.541779203963
2007-02-27 00:00:00-05:00,13411.01864094102
2007-02-28 00:00:00-05:00,13452.411197156172
2007-03-01 00:00:00-05:00,13438.53318487613
2007-03-02 00:00:00-05:00,13369.536632311829
2007-03-05 00:00:00-05:00,13318.062997029596
2007-03-06 00:00:00-05:00,13396.855857231938
2007-03-07 00:00:00-05:00,13327.042724175903
2007-03-08 00:00:00-05:00,13224.509186690557
2007-03-09 00:00:00-05:00,13212.807730422785
2007-03-12 00:00:00-04:00,13276.827232081632
2007-03-13 00:00:00-04:00,12943.288604851801
2007-03-14 00:00:00-04:00,13283.744291952433
2007-03-15 00:00:00-04:00,13219.287968725777
2007-03-16 00:00:00-04:00,13247.980345570046
2007-03-19 00:00:00-04:00,13553.183371848023
2007-03-20 00:00:00-04:00,13559.65197517988
2007-03-21 00:00:00-04:00,14023.590580636184
2007-03-22 00:00:00-04:00,13844.256722574199
2007-03-23 00:00:00-04:00,13656.07339253449
2007-03-26 00:00:00-04:00,13813.760247612663
2007-03-27 00:00:00-04:00,13401.847477603551
2007-03-28 00:00:00-04:00,13335.928831981797
2007-03-29 00:00:00-04:00,13426.55975881981
2007-03-30 00:00:00-04:00,13525.433289780518
2007-04-02 00:00:00-04:00,13418.317154697135
2007-04-03 00:00:00-04:00,13520.995409895404
2007-04-04 00:00:00-04:00,13997.33898813642
2007-04-05 00:00:00-04:00,14035.14671689953
2007-04-09 00:00:00-04:00,14050.97377303311
2007-04-10 00:00:00-04:00,13910.527561970375
2007-04-11 00:00:00-04:00,13670.935519581715
2007-04-12 00:00:00-04:00,14026.185090205421
2007-04-13 00:00:00-04:00,14084.017191817256
2007-04-16 00:00:00-04:00,14183.154123158321
2007-04-17 00:00:00-04:00,14282.295504491824
2007-04-18 00:00:00-04:00,14075.758005868374
2007-04-19 00:00:00-04:00,14150.104029385537
2007-04-20 00:00:00-04:00,14422.726140581057
2007-04-23 00:00:00-04:00,14224.454502895129
2007-04-24 00:00:00-04:00,14232.731488813719
2007-04-25 00:00:00-04:00,14397.944132742006
2007-04-26 00:00:00-04:00,14488.828553122847
2007-04-27 00:00:00-04:00,15331.503594503029
2007-04-30 00:00:00-04:00,15182.784847514129
2007-05-01 00:00:00-04:00,15562.820875969315
2007-05-02 00:00:00-04:00,15736.319405801049
2007-05-03 00:00:00-04:00,16033.72574983184
2007-05-04 00:00:00-04:00,15694.999001098317
2007-05-07 00:00:00-04:00,15818.92906525952
2007-05-08 00:00:00-04:00,15851.970259047444
2007-05-09 00:00:00-04:00,15876.754491882712
2007-05-10 00:00:00-04:00,15711.526272980926
2007-05-11 00:00:00-04:00,15967.638912263548
2007-05-14 00:00:00-04:00,16033.72574983184
2007-05-15 00:00:00-04:00,16058.590082530838
2007-05-16 00:00:00-04:00,16199.485742828929
2007-05-17 00:00:00-04:00,16124.903869713013
2007-05-18 00:00:00-04:00,16000.577756225604
2007-05-21 00:00:00-04:00,16182.905071037167
2007-05-22 00:00:00-04:00,15884.544203630281
2007-05-23 00:00:00-04:00,15793.359408760472
2007-05-24 00:00:00-04:00,15453.540186885537
2007-05-25 00:00:00-04:00,15710.484974752457
2007-05-29 00:00:00-04:00,15967.42308763073
2007-05-30 00:00:00-04:00,16232.647086412453
2007-05-31 00:00:00-04:00,15884.544203630281
2007-06-01 00:00:00-04:00,15801.656419644994
2007-06-04 00:00:00-04:00,15909.40631133307
2007-06-05 00:00:00-04:00,15793.359408760472
2007-06-06 00:00:00-04:00,15553.013092655026
2007-06-07 00:00:00-04:00,14997.691862407719
2007-06-08 00:00:00-04:00,15354.08508108577
2007-06-11 00:00:00-04:00,15329.22964837163
2007-06-12 00:00:00-04:00,15188.320638096244
2007-06-13 00:00:00-04:00,15635.889751659255
2007-06-14 00:00:00-04:00,15743.637418351114
2007-06-15 00:00:00-04:00,15718.77976064077
2007-06-18 00:00:00-04:00,15735.353757443889
2007-06-19 00:00:00-04:00,15693.904302960695
2007-06-20 00:00:00-04:00,15320.939312475755
2007-06-21 00:00:00-04:00,15494.985191376294
2007-06-22 00:00:00-04:00,14889.950870704506
2007-06-25 00:00:00-04:00,14889.950870704506
2007-06-26 00:00:00-04:00,14914.815203403501
2007-06-27 00:00:00-04:00,15204.905759880436
2007-06-28 00:00:00-04:00,15171.753316281782
2007-06-29 00:00:00-04:00,14873.36797391653
2007-07-02 00:00:00-04:00,15097.153643196147
2007-07-03 00:00:00-04:00,15329.22964837163
2007-07-05 00:00:00-04:00,15304.360865680203
2007-07-06 00:00:00-04:00,15288.47698651116
2007-07-09 00:00:00-04:00,15212.646571364836
2007-07-10 00:00:00-04:00,14822.379823236653
2007-07-11 00:00:00-04:00,14932.30344475395
2007-07-12 00:00:00-04:00,15309.789166419127
2007-07-13 00:00:00-04:00,15156.185091945052
2007-07-16 00:00:00-04:00,15277.643781003353
2007-07-17 00:00:00-04:00,15684.187800248907
2007-07-18 00:00:00-04:00,15754.926916811513
2007-07-19 00:00:00-04:00,16031.382904555085
2007-07-20 00:00:00-04:00,15880.183092927524
2007-07-23 00:00:00-04:00,15892.018724158079
2007-07-24 00:00:00-04:00,15752.453829535305
2007-07-25 00:00:00-04:00,15723.558287677308
2007-07-26 00:00:00-04:00,15515.976124509078
2007-07-27 00:00:00-04:00,15369.473753962615
2007-07-30 00:00:00-04:00,15371.596458821645
2007-07-31 00:00:00-04:00,15285.040714304043
2007-08-01 00:00:00-04:00,15350.177848406576
2007-08-02 00:00:00-04:00,15388.527577954526
2007-08-03 00:00:00-04:00,15310.81830294073
2007-08-06 00:00:00-04:00,15391.30278946914
2007-08-07 00:00:00-04:00,15392.690022714836
2007-08-08 00:00:00-04:00,15455.134144351789
2007-08-09 00:00:00-04:00,15357.999133758898
2007-08-10 00:00:00-04:00,15276.12853151963
2007-08-13 00:00:00-04:00,15265.028430484388
2007-08-14 00:00:00-04:00,15228.823654334432
2007-08-15 00:00:00-04:00,15205.131047018967
2007-08-16 00:00:00-04:00,15164.614242339794
2007-08-17 00:00:00-04:00,15226.088904200467
2007-08-20 00:00:00-04:00,15227.485197702681
2007-08-21 00:00:00-04:00,15200.940671551405
2007-08-22 00:00:00-04:00,15221.897407512213
2007-08-23 00:00:00-04:00,15233.073735373608
2007-08-24 00:00:00-04:00,15304.324694191157
2007-08-27 00:00:00-04:00,15248.511098793562
2007-08-28 00:00:00-04:00,15131.18103091243
2007-08-29 00:00:00-04:00,15293.091927177811
2007-08-30 00:00:00-04:00,15253.853482765233
2007-08-31 00:00:00-04:00,15342.176367105203
2007-09-04 00:00:00-04:00,15370.196866849994
2007-09-05 00:00:00-04:00,15243.158076809632
2007-09-06 00:00:00-04:00,15423.79040847432
2007-09-07 00:00:00-04:00,15210.101955794838
2007-09-10 00:00:00-04:00,15229.690594877022
2007-09-11 00:00:00-04:00,15465.919682931519
2007-09-12 00:00:00-04:00,15465.919682931519
2007-09-13 00:00:00-04:00,15602.55880595138
2007-09-14 00:00:00-04:00,15527.152015058262
2007-09-17 00:00:00-04:00,15321.677182279716
2007-09-18 00:00:00-04:00,15461.20591261689
2007-09-19 00:00:00-04:00,15270.832500848734
2007-09-20 00:00:00-04:00,15079.07264896528
2007-09-21 00:00:00-04:00,15263.588884346544
2007-09-24 00:00:00-04:00,15623.56140349292
2007-09-25 00:00:00-04:00,16041.895987351145
2007-09-26 00:00:00-04:00,15989.598627111023
2007-09-27 00:00:00-04:00,15980.890560573785
2007-09-28 00:00:00-04:00,15954.747709146191
2007-10-01 00:00:00-04:00,16224.91459916019
2007-10-02 00:00:00-04:00,16163.91849829078
2007-10-03 00:00:00-04:00,15946.023322270063
2007-10-04 00:00:00-04:00,16172.633559258968
2007-10-05 00:00:00-04:00,16285.938677753435
2007-10-08 00:00:00-04:00,16285.938677753435
2007-10-09 00:00:00-04:00,16512.530262926455
2007-10-10 00:00:00-04:00,16625.83071846695
2007-10-11 00:00:00-04:00,16346.937110099821
2007-10-12 00:00:00-04:00,16573.52403231889
2007-10-15 00:00:00-04:00,16460.23523416333
2007-10-16 00:00:00-04:00,16704.25927274974
2007-10-17 00:00:00-04:00,17366.631884056267
2007-10-18 00:00:00-04:00,17436.35237180182
2007-10-19 00:00:00-04:00,16573.52403231889
2007-10-22 00:00:00-04:00,16869.859420007324
2007-10-23 00:00:00-04:00,17209.75612367481
2007-10-24 00:00:00-04:00,17514.787920515555
2007-10-25 00:00:00-04:00,18159.723415454755
2007-10-26 00:00:00-04:00,20809.183551480077
2007-10-29 00:00:00-04:00,20408.293078420153
2007-10-30 00:00:00-04:00,21279.82482148634
2007-10-31 00:00:00-04:00,22360.53201665109
2007-11-01 00:00:00-04:00,22578.417866763873
2007-11-02 00:00:00-04:00,22578.417866763873
2007-11-05 00:00:00-05:00,22290.802202997605
2007-11-06 00:00:00-05:00,22011.903931676523
2007-11-07 00:00:00-05:00,21236.256511076324
2007-11-08 00:00:00-05:00,20556.449114879444
2007-11-09 00:00:00-05:00,19676.20464232203
2007-11-12 00:00:00-05:00,19371.16585105034
2007-11-13 00:00:00-05:00,20411.708692202486
2007-11-14 00:00:00-05:00,19948.27168607844
2007-11-15 00:00:00-05:00,19799.62137649842
2007-11-16 00:00:00-05:00,20088.18828287438
2007-11-19 00:00:00-05:00,19974.50313363145
2007-11-20 00:00:00-05:00,20516.63681389151
2007-11-21 00:00:00-05:00,20210.60248194741
2007-11-23 00:00:00-05:00,20105.66969730443
2007-11-26 00:00:00-05:00,19108.828060750413
2007-11-27 00:00:00-05:00,19187.52939784038
2007-11-28 00:00:00-05:00,19747.163144346374
2007-11-29 00:00:00-05:00,19650.971066918417
2007-11-30 00:00:00-05:00,19659.716437087405
2007-12-03 00:00:00-05:00,19065.119861721312
2007-12-04 00:00:00-05:00,18933.94397214041
2007-12-05 00:00:00-05:00,20140.64418354945
2007-12-06 00:00:00-05:00,20476.711790662855
2007-12-07 00:00:00-05:00,20460.615786845123
2007-12-10 00:00:00-05:00,20645.851906030573
2007-12-11 00:00:00-05:00,20114.273595024737
2007-12-12 00:00:00-05:00,20412.276233818648
2007-12-13 00:00:00-05:00,21016.364948146973
2007-12-14 00:00:00-05:00,21088.853875813926
2007-12-17 00:00:00-05:00,20347.847119671093
2007-12-18 00:00:00-05:00,20629.749459516177
2007-12-19 00:00:00-05:00,20670.02919902324
2007-12-20 00:00:00-05:00,21257.993991181636
2007-12-21 00:00:00-05:00,21673.77335239033
2007-12-24 00:00:00-05:00,22055.577047317005
2007-12-26 00:00:00-05:00,22077.615289953974
2007-12-27 00:00:00-05:00,21607.689948267478
2007-12-28 00:00:00-05:00,21717.826344823217
2007-12-31 00:00:00-05:00,21336.016776686287
2008-01-02 00:00:00-05:00,21057.004050015275
2008-01-03 00:00:00-05:00,21167.13848883426
2008-01-04 00:00:00-05:00,20474.722627992953
2008-01-07 00:00:00-05:00,20627.477152199768
2008-01-08 00:00:00-05:00,19898.66593195044
2008-01-09 00:00:00-05:00,20485.928850173135
2008-01-10 00:00:00-05:00,20424.550215423194
2008-01-11 00:00:00-05:00,20204.902195250703
2008-01-14 00:00:00-05:00,20439.221893937785
2008-01-15 00:00:00-05:00,20262.567986253533
2008-01-16 00:00:00-05:00,19940.51995326353
2008-01-17 00:00:00-05:00,19894.56478641388
2008-01-18 00:00:00-05:00,19859.790823285697
2008-01-22 00:00:00-05:00,19531.083449683345
2008-01-23 00:00:00-05:00,19522.72949993996
2008-01-24 00:00:00-05:00,19844.771000265115
2008-01-25 00:00:00-05:00,19779.849319845416
2008-01-28 00:00:00-05:00,19741.46164169388
2008-01-29 00:00:00-05:00,19724.682940526887
2008-01-30 00:00:00-05:00,19682.752675598324
2008-01-31 00:00:00-05:00,19710.56156419958
2008-02-01 00:00:00-05:00,19636.383157161355
2008-02-04 00:00:00-05:00,19636.383157161355
2008-02-05 00:00:00-05:00,19636.383157161355
2008-02-06 00:00:00-05:00,19636.383157161355
2008-02-07 00:00:00-05:00,19636.383157161355
2008-02-08 00:00:00-05:00,19636.383157161355
2008-02-11 00:00:00-05:00,19636.383157161355
2008-02-12 00:00:00-05:00,19636.383157161355
2008-02-13 00:00:00-05:00,19636.383157161355
2008-02-14 00:00:00-05:00,19636.383157161355
2008-02-15 00:00:00-05:00,19636.383157161355
2008-02-19 00:00:00-05:00,19636.383157161355
2008-02-20 00:00:00-05:00,19636.383157161355
2008-02-21 00:00:00-05:00,19636.383157161355
2008-02-22 00:00:00-05:00,19636.383157161355
2008-02-25 00:00:00-05:00,19636.383157161355
2008-02-26 00:00:00-05:00,19636.383157161355
2008-02-27 00:00:00-05:00,19636.383157161355
2008-02-28 00:00:00-05:00,19636.383157161355
2008-02-29 00:00:00-05:00,19636.383157161355
2008-03-03 00:00:00-05:00,19636.383157161355
2008-03-04 00:00:00-05:00,19636.383157161355
2008-03-05 00:00:00-05:00,19636.383157161355
2008-03-06 00:00:00-05:00,19636.383157161355
2008-03-07 00:00:00-05:00,19636.383157161355
2008-03-10 00:00:00-04:00,19636.383157161355
2008-03-11 00:00:00-04:00,19636.383157161355
2008-03-12 00:00:00-04:00,19636.383157161355
2008-03-13 00:00:00-04:00,19636.383157161355
2008-03-14 00:00:00-04:00,19636.383157161355
2008-03-17 00:00:00-04:00,19636.383157161355
2008-03-18 00:00:00-04:00,19636.383157161355
2008-03-19 00:00:00-04:00,19636.383157161355
2008-03-20 00:00:00-04:00,19636.383157161355
2008-03-24 00:00:00-04:00,19636.383157161355
2008-03-25 00:00:00-04:00,19636.383157161355
2008-03-26 00:00:00-04:00,19636.383157161355
2008-03-27 00:00:00-04:00,19636.383157161355
2008-03-28 00:00:00-04:00,19636.383157161355
2008-03-31 00:00:00-04:00,19636.383157161355
2008-04-01 00:00:00-04:00,19636.383157161355
2008-04-02 00:00:00-04:00,19636.383157161355
2008-04-03 00:00:00-04:00,19636.383157161355
2008-04-04 00:00:00-04:00,19636.383157161355
2008-04-07 00:00:00-04:00,19636.383157161355
2008-04-08 00:00:00-04:00,19636.383157161355
2008-04-09 00:00:00-04:00,19636.383157161355
2008-04-10 00:00:00-04:00,19636.383157161355
2008-04-11 00:00:00-04:00,19636.383157161355
2008-04-14 00:00:00-04:00,19636.383157161355
2008-04-15 00:00:00-04:00,19636.383157161355
2008-04-16 00:00:00-04:00,19636.383157161355
2008-04-17 00:00:00-04:00,19636.383157161355
2008-04-18 00:00:00-04:00,19636.383157161355
2008-04-21 00:00:00-04:00,19636.383157161355
2008-04-22 00:00:00-04:00,19636.383157161355
2008-04-23 00:00:00-04:00,19636.383157161355
2008-04-24 00:00:00-04:00,19636.383157161355
2008-04-25 00:00:00-04:00,19636.383157161355
2008-04-28 00:00:00-04:00,19636.383157161355
2008-04-29 00:00:00-04:00,19636.383157161355
2008-04-30 00:00:00-04:00,19636.383157161355
2008-05-01 00:00:00-04:00,19636.383157161355
2008-05-02 00:00:00-04:00,19636.383157161355
2008-05-05 00:00:00-04:00,19636.383157161355
2008-05-06 00:00:00-04:00,19636.383157161355
2008-05-07 00:00:00-04:00,19636.383157161355
2008-05-08 00:00:00-04:00,19636.383157161355
2008-05-09 00:00:00-04:00,19636.383157161355
2008-05-12 00:00:00-04:00,19636.383157161355
2008-05-13 00:00:00-04:00,19636.383157161355
2008-05-14 00:00:00-04:00,19636.383157161355
2008-05-15 00:00:00-04:00,19636.383157161355
2008-05-16 00:00:00-04:00,19636.383157161355
2008-05-19 00:00:00-04:00,19636.383157161355
2008-05-20 00:00:00-04:00,19636.383157161355
2008-05-21 00:00:00-04:00,19636.383157161355
2008-05-22 00:00:00-04:00,19636.383157161355
2008-05-23 00:00:00-04:00,19636.383157161355
2008-05-27 00:00:00-04:00,19636.383157161355
2008-05-28 00:00:00-04:00,19636.383157161355
2008-05-29 00:00:00-04:00,19636.383157161355
2008-05-30 00:00:00-04:00,19636.383157161355
2008-06-02 00:00:00-04:00,19636.383157161355
2008-06-03 00:00:00-04:00,19636.383157161355
2008-06-04 00:00:00-04:00,19636.383157161355
2008-06-05 00:00:00-04:00,19636.383157161355
2008-06-06 00:00:00-04:00,19636.383157161355
2008-06-09 00:00:00-04:00,19636.383157161355
2008-06-10 00:00:00-04:00,19636.383157161355
2008-06-11 00:00:00-04:00,19636.383157161355
2008-06-12 00:00:00-04:00,19636.383157161355
2008-06-13 00:00:00-04:00,19636.383157161355
2008-06-16 00:00:00-04:00,19636.383157161355
2008-06-17 00:00:00-04:00,19636.383157161355
2008-06-18 00:00:00-04:00,19636.383157161355
2008-06-19 00:00:00-04:00,19636.383157161355
2008-06-20 00:00:00-04:00,19636.383157161355
2008-06-23 00:00:00-04:00,19636.383157161355
2008-06-24 00:00:00-04:00,19636.383157161355
2008-06-25 00:00:00-04:00,19636.383157161355
2008-06-26 00:00:00-04:00,19636.383157161355
2008-06-27 00:00:00-04:00,19636.383157161355
2008-06-30 00:00:00-04:00,19636.383157161355
2008-07-01 00:00:00-04:00,19636.383157161355
2008-07-02 00:00:00-04:00,19636.383157161355
2008-07-03 00:00:00-04:00,19636.383157161355
2008-07-07 00:00:00-04:00,19636.383157161355
2008-07-08 00:00:00-04:00,19636.383157161355
2008-07-09 00:00:00-04:00,19636.383157161355
2008-07-10 00:00:00-04:00,19636.383157161355
2008-07-11 00:00:00-04:00,19636.383157161355
2008-07-14 00:00:00-04:00,19636.383157161355
2008-07-15 00:00:00-04:00,19636.383157161355
2008-07-16 00:00:00-04:00,19636.383157161355
2008-07-17 00:00:00-04:00,19636.383157161355
2008-07-18 00:00:00-04:00,19636.383157161355
2008-07-21 00:00:00-04:00,19636.383157161355
2008-07-22 00:00:00-04:00,19636.383157161355
2008-07-23 00:00:00-04:00,19636.383157161355
2008-07-24 00:00:00-04:00,19636.383157161355
2008-07-25 00:00:00-04:00,19636.383157161355
2008-07-28 00:00:00-04:00,19636.383157161355
2008-07-29 00:00:00-04:00,19636.383157161355
2008-07-30 00:00:00-04:00,19636.383157161355
2008-07-31 00:00:00-04:00,19636.383157161355
2008-08-01 00:00:00-04:00,19636.383157161355
2008-08-04 00:00:00-04:00,19636.383157161355
2008-08-05 00:00:00-04:00,19636.383157161355
2008-08-06 00:00:00-04:00,19636.383157161355
2008-08-07 00:00:00-04:00,19636.383157161355
2008-08-08 00:00:00-04:00,19636.383157161355
2008-08-11 00:00:00-04:00,19636.383157161355
2008-08-12 00:00:00-04:00,19636.383157161355
2008-08-13 00:00:00-04:00,19636.383157161355
2008-08-14 00:00:00-04:00,19636.383157161355
2008-08-15 00:00:00-04:00,19636.383157161355
2008-08-18 00:00:00-04:00,19636.383157161355
2008-08-19 00:00:00-04:00,19636.383157161355
2008-08-20 00:00:00-04:00,19636.383157161355
2008-08-21 00:00:00-04:00,19636.383157161355
2008-08-22 00:00:00-04:00,19636.383157161355
2008-08-25 00:00:00-04:00,19636.383157161355
2008-08-26 00:00:00-04:00,19636.383157161355
2008-08-27 00:00:00-04:00,19636.383157161355
2008-08-28 00:00:00-04:00,19636.383157161355
2008-08-29 00:00:00-04:00,19636.383157161355
2008-09-02 00:00:00-04:00,19636.383157161355
2008-09-03 00:00:00-04:00,19636.383157161355
2008-09-04 00:00:00-04:00,19636.383157161355
2008-09-05 00:00:00-04:00,19636.383157161355
2008-09-08 00:00:00-04:00,19636.383157161355
2008-09-09 00:00:00-04:00,19636.383157161355
2008-09-10 00:00:00-04:00,19636.383157161355
2008-09-11 00:00:00-04:00,19636.383157161355
2008-09-12 00:00:00-04:00,19636.383157161355
2008-09-15 00:00:00-04:00,19636.383157161355
2008-09-16 00:00:00-04:00,19636.383157161355
2008-09-17 00:00:00-04:00,19636.383157161355
2008-09-18 00:00:00-04:00,19636.383157161355
2008-09-19 00:00:00-04:00,19636.383157161355
2008-09-22 00:00:00-04:00,19636.383157161355
2008-09-23 00:00:00-04:00,19636.383157161355
2008-09-24 00:00:00-04:00,19636.383157161355
2008-09-25 00:00:00-04:00,19636.383157161355
2008-09-26 00:00:00-04:00,19636.383157161355
2008-09-29 00:00:00-04:00,19636.383157161355
2008-09-30 00:00:00-04:00,19636.383157161355
2008-10-01 00:00:00-04:00,19636.383157161355
2008-10-02 00:00:00-04:00,19636.383157161355
2008-10-03 00:00:00-04:00,19636.383157161355
2008-10-06 00:00:00-04:00,19636.383157161355
2008-10-07 00:00:00-04:00,19636.383157161355
2008-10-08 00:00:00-04:00,19636.383157161355
2008-10-09 00:00:00-04:00,19605.52714132533
2008-10-10 00:00:00-04:00,19534.88476319265
2008-10-13 00:00:00-04:00,20074.14117343322
2008-10-14 00:00:00-04:00,19830.499718747225
2008-10-15 00:00:00-04:00,19520.14548377996
2008-10-16 00:00:00-04:00,19917.420954750472
2008-10-17 00:00:00-04:00,19839.159229690962
2008-10-20 00:00:00-04:00,20109.95426408794
2008-10-21 00:00:00-04:00,19588.7569324478
2008-10-22 00:00:00-04:00,18809.098595865937
2008-10-23 00:00:00-04:00,19182.3632213522
2008-10-24 00:00:00-04:00,18996.1398915835
2008-10-27 00:00:00-04:00,18557.129390636775
2008-10-28 00:00:00-04:00,19728.42202804636
2008-10-29 00:00:00-04:00,19663.083188905122
2008-10-30 00:00:00-04:00,19405.259757495645
2008-10-31 00:00:00-04:00,19182.966253033494
2008-11-03 00:00:00-05:00,19410.844574226976
2008-11-04 00:00:00-05:00,20166.136647951553
2008-11-05 00:00:00-05:00,18901.015224594004
2008-11-06 00:00:00-05:00,17799.6802984592
2008-11-07 00:00:00-05:00,18398.394304629644
2008-11-10 00:00:00-05:00,18195.96034818237
2008-11-11 00:00:00-05:00,18090.064664632137
2008-11-12 00:00:00-05:00,17094.384362135155
2008-11-13 00:00:00-05:00,18192.153983591263
2008-11-14 00:00:00-05:00,16761.03888132441
2008-11-17 00:00:00-05:00,15834.20773689232
2008-11-18 00:00:00-05:00,16398.817046753455
2008-11-19 00:00:00-05:00,14652.451731625992
2008-11-20 00:00:00-05:00,13654.50782305104
2008-11-21 00:00:00-05:00,16477.60937452698
2008-11-24 00:00:00-05:00,17803.826861270194
2008-11-25 00:00:00-05:00,16884.65637347273
2008-11-26 00:00:00-05:00,17541.20009217361
2008-11-28 00:00:00-05:00,17186.680165864997
2008-12-01 00:00:00-05:00,15072.621904641917
2008-12-02 00:00:00-05:00,15781.687539526465
2008-12-03 00:00:00-05:00,16727.088906103894
2008-12-04 00:00:00-05:00,15729.16390452498
2008-12-05 00:00:00-05:00,16727.088906103894
2008-12-08 00:00:00-05:00,18223.99359665048
2008-12-09 00:00:00-05:00,17685.628916111877
2008-12-10 00:00:00-05:00,17698.776153631563
2008-12-11 00:00:00-05:00,16175.602770312933
2008-12-12 00:00:00-05:00,16057.432326239767
2008-12-15 00:00:00-05:00,15637.2587155882
2008-12-16 00:00:00-05:00,17042.222122023755
2008-12-17 00:00:00-05:00,16451.34411939059
2008-12-18 00:00:00-05:00,15978.64859255535
2008-12-19 00:00:00-05:00,15742.300829137726
2008-12-22 00:00:00-05:00,15821.077687550856
2008-12-23 00:00:00-05:00,15952.383337418953
2008-12-24 00:00:00-05:00,15807.947638209396
2008-12-26 00:00:00-05:00,15755.418846754434
2008-12-29 00:00:00-05:00,15532.201132678267
2008-12-30 00:00:00-05:00,16031.16707110338
2008-12-31 00:00:00-05:00,16162.471002153648
2009-01-02 00:00:00-05:00,17331.10211453198
2009-01-05 00:00:00-05:00,17580.583364926704
2009-01-06 00:00:00-05:00,17895.72861257133
2009-01-07 00:00:00-05:00,16254.38650399735
2009-01-08 00:00:00-05:00,17055.350452547398
2009-01-09 00:00:00-05:00,16267.523428610108
2009-01-12 00:00:00-05:00,16201.869744267144
2009-01-13 00:00:00-05:00,16661.426627671815
2009-01-14 00:00:00-05:00,15702.90036820641
2009-01-15 00:00:00-05:00,15899.859702417463
2009-01-16 00:00:00-05:00,16517.006397822657
2009-01-20 00:00:00-05:00,14901.9312632029
2009-01-21 00:00:00-05:00,16083.682112015755
2009-01-22 00:00:00-05:00,13103.023406077908
2009-01-23 00:00:00-05:00,13221.204163058002
2009-01-26 00:00:00-05:00,13785.811754101309
2009-01-27 00:00:00-05:00,13825.212215032629
2009-01-28 00:00:00-05:00,14324.172997004265
2009-01-29 00:00:00-05:00,13733.294994371103
2009-01-30 00:00:00-05:00,13089.893356736437
2009-02-02 00:00:00-05:00,14048.429929108792
2009-02-03 00:00:00-05:00,14928.19136188582
